Date,Commodity,Price
2024-03-01,Masur,22.7
2024-03-02,Masur,25.23
2024-03-03,Masur,23.23
2024-03-04,Masur,19.17
2024-03-05,Masur,23.85
2024-03-06,Masur,26.87
2024-03-07,Masur,23.74
2024-03-08,Masur,26.26
2024-03-09,Masur,20.91
2024-03-10,Masur,24.07
2024-03-11,Masur,22.39
2024-03-12,Masur,26.61
2024-03-13,Masur,24.58
2024-03-14,Masur,26.67
2024-03-15,Masur,27.97
2024-03-16,Masur,26.9
2024-03-17,Masur,25.76
2024-03-18,Masur,22.06
2024-03-19,Masur,25.16
2024-03-20,Masur,23.69
2024-03-21,Masur,24.38
2024-03-22,Masur,24.4
2024-03-23,Masur,22.71
2024-03-24,Masur,19.9
2024-03-25,Masur,23.89
2024-03-26,Masur,26.6
2024-03-27,Masur,22.09
2024-03-28,Masur,26.31
2024-03-29,Masur,32.09
2024-03-30,Masur,29.58
2024-03-31,Masur,31.57
2024-04-01,Masur,27.94
2024-04-02,Masur,30.4
2024-04-03,Masur,24.85
2024-04-04,Masur,25.22
2024-04-05,Masur,19.07
2024-04-06,Masur,30.97
2024-04-07,Masur,32.16
2024-04-08,Masur,26.02
2024-04-09,Masur,27.05
2024-04-10,Masur,25.68
2024-04-11,Masur,29.22
2024-04-12,Masur,31.58
2024-04-13,Masur,23.11
2024-04-14,Masur,29.7
2024-04-15,Masur,27.78
2024-04-16,Masur,29.08
2024-04-17,Masur,30.25
2024-04-18,Masur,28.45
2024-04-19,Masur,28.84
2024-04-20,Masur,28.64
2024-04-21,Masur,32.33
2024-04-22,Masur,30.81
2024-04-23,Masur,30.36
2024-04-24,Masur,26.02
2024-04-25,Masur,28.83
2024-04-26,Masur,32.8
2024-04-27,Masur,30.35
2024-04-28,Masur,32.36
2024-04-29,Masur,35.82
2024-04-30,Masur,33.77
2024-05-01,Masur,31.07
2024-05-02,Masur,29.4
2024-05-03,Masur,23.41
2024-05-04,Masur,30.7
2024-05-05,Masur,30.36
2024-05-06,Masur,32.65
2024-05-07,Masur,31.15
2024-05-08,Masur,30.79
2024-05-09,Masur,26.55
2024-05-10,Masur,29.21
2024-05-11,Masur,33.59
2024-05-12,Masur,37.45
2024-05-13,Masur,32.14
2024-05-14,Masur,33.56
2024-05-15,Masur,35.57
2024-05-16,Masur,30.41
2024-05-17,Masur,34.08
2024-05-18,Masur,30.89
2024-05-19,Masur,35.84
2024-05-20,Masur,33.84
2024-05-21,Masur,34.41
2024-05-22,Masur,31.3
2024-05-23,Masur,35.9
2024-05-24,Masur,40.17
2024-05-25,Masur,31.02
2024-05-26,Masur,33.16
2024-05-27,Masur,35.0
2024-05-28,Masur,36.8
2024-05-29,Masur,32.89
2024-05-30,Masur,26.2
2024-05-31,Masur,38.91
2024-06-01,Masur,37.24
2024-06-02,Masur,29.85
2024-06-03,Masur,33.39
2024-06-04,Masur,40.04
2024-06-05,Masur,39.8
2024-06-06,Masur,38.4
2024-06-07,Masur,35.18
2024-06-08,Masur,36.08
2024-06-09,Masur,35.56
2024-06-10,Masur,39.46
2024-06-11,Masur,33.57
2024-06-12,Masur,33.9
2024-06-13,Masur,39.47
2024-06-14,Masur,36.42
2024-06-15,Masur,40.81
2024-06-16,Masur,34.77
2024-06-17,Masur,36.74
2024-06-18,Masur,34.25
2024-06-19,Masur,37.16
2024-06-20,Masur,32.81
2024-06-21,Masur,35.89
2024-06-22,Masur,33.16
2024-06-23,Masur,39.66
2024-06-24,Masur,39.84
2024-06-25,Masur,32.6
2024-06-26,Masur,41.9
2024-06-27,Masur,45.5
2024-06-28,Masur,38.25
2024-06-29,Masur,36.29
2024-06-30,Masur,46.79
2024-07-01,Masur,34.46
2024-07-02,Masur,38.58
2024-07-03,Masur,39.15
2024-07-04,Masur,42.75
2024-07-05,Masur,39.89
2024-07-06,Masur,37.41
2024-07-07,Masur,36.14
2024-07-08,Masur,38.06
2024-07-09,Masur,36.16
2024-07-10,Masur,39.41
2024-07-11,Masur,37.67
2024-07-12,Masur,34.96
2024-07-13,Masur,43.3
2024-07-14,Masur,38.12
2024-07-15,Masur,35.9
2024-07-16,Masur,39.28
2024-07-17,Masur,40.07
2024-07-18,Masur,34.7
2024-07-19,Masur,41.01
2024-07-20,Masur,36.95
2024-07-21,Masur,45.3
2024-07-22,Masur,41.81
2024-07-23,Masur,39.12
2024-07-24,Masur,38.15
2024-07-25,Masur,40.14
2024-07-26,Masur,42.36
2024-07-27,Masur,40.51
2024-07-28,Masur,40.0
2024-07-29,Masur,40.89
2024-07-30,Masur,38.97
2024-07-31,Masur,39.81
2024-08-01,Masur,34.64
2024-08-02,Masur,43.87
2024-08-03,Masur,41.9
2024-08-04,Masur,38.74
2024-08-05,Masur,46.81
2024-08-06,Masur,41.43
2024-08-07,Masur,38.11
2024-08-08,Masur,43.83
2024-08-09,Masur,42.5
2024-08-10,Masur,42.54
2024-08-11,Masur,40.12
2024-08-12,Masur,42.79
2024-08-13,Masur,40.69
2024-08-14,Masur,43.18
2024-08-15,Masur,35.83
2024-08-16,Masur,40.28
2024-08-17,Masur,46.78
2024-08-18,Masur,39.35
2024-08-19,Masur,39.87
2024-08-20,Masur,40.36
2024-08-21,Masur,38.09
2024-08-22,Masur,35.13
2024-08-23,Masur,41.09
2024-08-24,Masur,42.21
2024-08-25,Masur,41.66
2024-08-26,Masur,41.41
2024-08-27,Masur,41.99
2024-08-28,Masur,44.94
2024-08-29,Masur,41.31
2024-08-30,Masur,40.17
2024-08-31,Masur,41.06
2024-09-01,Masur,43.65
2024-09-02,Masur,46.16
2024-09-03,Masur,40.04
2024-09-04,Masur,42.22
2024-09-05,Masur,42.94
2024-09-06,Masur,38.95
2024-09-07,Masur,41.99
2024-09-08,Masur,37.53
2024-09-09,Masur,36.61
2024-09-10,Masur,43.01
2024-09-11,Masur,40.75
2024-09-12,Masur,42.5
2024-09-13,Masur,41.83
2024-09-14,Masur,38.94
2024-09-15,Masur,41.72
2024-09-16,Masur,38.14
2024-09-17,Masur,45.99
2024-09-18,Masur,37.73
2024-09-19,Masur,41.19
2024-09-20,Masur,38.63
2024-09-21,Masur,43.44
2024-09-22,Masur,40.71
2024-09-23,Masur,40.12
2024-09-24,Masur,44.2
2024-09-25,Masur,41.7
2024-09-26,Masur,43.13
2024-09-27,Masur,38.6
2024-09-28,Masur,37.3
2024-09-29,Masur,41.79
2024-09-30,Masur,40.48
2024-10-01,Masur,43.27
2024-10-02,Masur,41.11
2024-10-03,Masur,41.92
2024-10-04,Masur,36.39
2024-10-05,Masur,46.88
2024-10-06,Masur,40.67
2024-10-07,Masur,43.21
2024-10-08,Masur,38.56
2024-10-09,Masur,41.94
2024-10-10,Masur,37.05
2024-10-11,Masur,42.26
2024-10-12,Masur,39.78
2024-10-13,Masur,40.88
2024-10-14,Masur,42.82
2024-10-15,Masur,36.97
2024-10-16,Masur,38.55
2024-10-17,Masur,41.91
2024-10-18,Masur,46.77
2024-10-19,Masur,39.99
2024-10-20,Masur,42.11
2024-10-21,Masur,39.95
2024-10-22,Masur,46.03
2024-10-23,Masur,34.89
2024-10-24,Masur,40.34
2024-10-25,Masur,35.1
2024-10-26,Masur,32.38
2024-10-27,Masur,40.72
2024-10-28,Masur,40.17
2024-10-29,Masur,38.81
2024-10-30,Masur,39.27
2024-10-31,Masur,48.8
2024-11-01,Masur,38.65
2024-11-02,Masur,40.87
2024-11-03,Masur,37.3
2024-11-04,Masur,40.05
2024-11-05,Masur,38.36
2024-11-06,Masur,37.76
2024-11-07,Masur,44.36
2024-11-08,Masur,42.34
2024-11-09,Masur,39.13
2024-11-10,Masur,31.71
2024-11-11,Masur,37.45
2024-11-12,Masur,46.54
2024-11-13,Masur,37.65
2024-11-14,Masur,41.55
2024-11-15,Masur,42.47
2024-11-16,Masur,38.7
2024-11-17,Masur,35.42
2024-11-18,Masur,30.54
2024-11-19,Masur,39.79
2024-11-20,Masur,35.19
2024-11-21,Masur,38.06
2024-11-22,Masur,33.68
2024-11-23,Masur,36.53
2024-11-24,Masur,37.32
2024-11-25,Masur,37.92
2024-11-26,Masur,33.66
2024-11-27,Masur,40.49
2024-11-28,Masur,35.0
2024-11-29,Masur,31.66
2024-11-30,Masur,36.24
2024-12-01,Masur,36.56
2024-12-02,Masur,36.83
2024-12-03,Masur,40.32
2024-12-04,Masur,35.41
2024-12-05,Masur,35.65
2024-12-06,Masur,32.59
2024-12-07,Masur,38.24
2024-12-08,Masur,36.22
2024-12-09,Masur,34.29
2024-12-10,Masur,29.72
2024-12-11,Masur,39.65
2024-12-12,Masur,31.52
2024-12-13,Masur,33.31
2024-12-14,Masur,36.04
2024-12-15,Masur,31.26
2024-12-16,Masur,30.25
2024-12-17,Masur,28.24
2024-12-18,Masur,36.66
2024-12-19,Masur,32.74
2024-12-20,Masur,43.04
2024-12-21,Masur,31.15
2024-12-22,Masur,31.25
2024-12-23,Masur,32.2
2024-12-24,Masur,34.51
2024-12-25,Masur,32.25
2024-12-26,Masur,35.37
2024-12-27,Masur,30.48
2024-12-28,Masur,29.15
2024-12-29,Masur,27.78
2024-12-30,Masur,26.38
2024-12-31,Masur,31.38
